lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(61:13)|TG(60:6)]_FA14:0,-0.9440042331414361,4.203010215975233,10.191216700545034,0.001411111763028727,0.08963278745904972,TAG,45262.602783203125,64431.02493286133,42623.64315795898,39341.82260131836,61688.24420166016,41823.62258911133,48381.24319458008,46233.58381652832,48380.904052734375,38499.92260742188,62746.62512207031,122034.66804504396,30314.842559814453,75957.02397155762,86249.16632080078,164654.64965820312,100645.58584594728,63490.16418457031,183065.8906097412,124578.58798217772,104472.98806762695,69941.12493896484,20302.66131591797
LPE(18:4),-0.9436612876215049,4.547769687177198,10.184097686526457,0.0014165702387392426,0.08963278745904972,PE,46930.24328613281,50171.7236328125,52913.223693847656,54958.803771972656,54986.543884277344,77697.52575683594,141706.3701171875,48648.083984375,60490.94427490234,61853.14447021485,51420.543518066406,52224.92346191406,51492.88330078125,49601.64385986328,47761.20330810547,49976.36376953125,82219.50634765625,1005620.4807128906,47077.783203125,60744.32434082031,73540.64447021484,60453.204345703125,56470.204345703125
DG(34:4)|DG(dO-36:4)_C16:1,-0.940256918722508,7.872051377571144,10.112423038204724,0.0014727321133078404,0.0913943563393154,DAG,78898.06536865234,769222.8261222839,404213.3061714173,75182.46560668945,67709.78522872925,1112291.469543457,4503706.163757324,967319.1555786132,70235.10506057739,86128.92583084106,68388.20458221436,1187208.266357422,1301695.4321899414,1042086.5790252686,68321.00469589233,70054.56513595581,2831851.892089844,2581488.035888672,1928579.430480957,418788.6486320496,4763832.096374512,278965.13944244385,77399.72564697266
FA(20:6),-0.9277969934050911,6.269972068416711,9.850500762757292,0.001697855358043122,0.10337696680009725,FA,104252.56732177734,132552.2710571289,95191.467041015625,570939.2374267578,93089.00549316406,78918.50518798828,412092.3699951172,237600.6763916016,211249.97583007807,157085.3341064453,137623.60870361328,151120.28860473633,294338.8557128906,204579.99432373047,73186.96551513672,364652.4087524414,80774.225341796875,71988.4653930664,561611.8636474609,496191.81384277344,1397700.7833251953,1225131.3087158203,145130.27124023438
LPC(16:0)|PC(O-16:0)|LPC(O-17:0),-0.9234913893153747,5.9014404308425945,9.76075514929471,0.0017827666676008464,0.10653681548792465,PC,120869.36779785156,161004.07165527344,174062.79217529297,119334.30767822266,185377.29327392575,189834.0717163086,202785.934753418,142105.39044189453,252832.61987304688,149138.47052001953,141204.51239013672,447682.4112548828,186288.05596923828,296246.31994628906,216768.1566772461,324971.1780395508,569392.9779663086,530223.6409301758,285400.1018066406,460117.67321777344,366760.50604248047,145136.1104736328,53302.00384521485
LPE(22:6),-0.9141932957000226,6.540798704607371,9.568415336598264,0.001979535802252495,0.11614476425216003,PE,134795.46948242188,228275.93505859372,185031.7921142578,128488.10845947266,382479.7033691406,345593.92626953125,431450.330078125,206094.5548095703,500407.7189941406,202795.5323486328,217694.9532470703,441132.8518066406,242944.8572998047,580002.60302734375,248269.4158935547,364518.0847167969,1095585.575805664,1130362.9256591797,335478.5860595703,931757.0802001952,681193.4876708984,194720.2548828125,68918.24462890625
PE(37:5)|PE(O-38:5)|PE(P-38:4),-0.9052972259025843,6.573358718327361,9.38603912325243,0.0021864408587593575,0.12599365448600797,PE,174191.73046875,216977.2764892578,168038.9912109375,136692.69018554688,255101.31884765625,328381.60107421875,387206.8319091797,168998.5311279297,715010.90869140625,295477.0421142578,231677.97729492188,527587.2147216797,192451.1328125,156812.99047851562,206465.13256835935,349369.08447265625,1324034.8073730469,923973.814086914,312933.8641357422,1485782.682006836,1051896.919555664,221804.1331787109,86608.38684082031
LPC(16:1)|LPC(P-17:0),-0.8920195271129345,5.79034069975543,9.116858006746952,0.002532645861262149,0.14224045023095322,PC,119334.06799316406,152099.49194335938,162100.4525756836,110465.38708496094,167000.22955322266,177409.0122680664,183546.6133422852,142214.33038330078,240086.7170410156,140011.4481201172,129448.63098144533,412061.2305908203,177617.47338867188,273853.740234375,202911.77276611328,295529.5825500488,507952.7772216797,481997.97283935547,269033.3585205078,417533.9904785156,328549.07861328125,136003.43096923828,52141.70385742188
PI(30:4),-0.8911828172883887,4.249064740928361,9.099683440703533,0.002556537376323299,0.14224045023095322,PI,47226.38314819336,51619.34359741211,48735.5436706543,45814.66319274902,44819.14364624024,58970.86389160156,59635.1244506836,44036.12309265137,56712.304290771484,66020.92495727539,55142.22396850586,52432.52377319336,46308.88311767578,50535.923583984375,47687.68272399902,49650.92315673828,66975.78414916992,58182.86427307129,50796.04336547852,71892.0248413086,437017.1284790039,320721.92626953125,28299.081802368164
PE(37:4)|PE(O-38:4)|PE(P-38:3),-0.8686118042017489,6.408721340172512,8.651626173503246,0.003267695817092879,0.1787263457925207,PE,155844.05053710938,202558.75415039065,162948.0118408203,113170.72790527344,229234.55737304688,301780.5826416016,376773.2434082031,163641.57104492188,635981.7264404297,261610.15771484372,194457.4747314453,453179.6927490234,187356.6923828125,169962.09338378906,170745.751953125,287299.4201660156,1174330.5499267578,819680.0809326172,257068.2756347656,1275601.7264404297,938633.6756591796,225689.2738037109,77729.96551513672
PS(38:6),-0.8547254058575096,6.89781793616128,8.381127200933406,0.0037913721261423235,0.2039126308510213,PS,242089.27783203125,238758.99560546875,230133.1162109375,147900.1319580078,342351.50634765625,674829.205078125,417965.2277832031,270240.29931640625,742888.23291015625,356923.2844238281,254006.71875,398876.5888671875,269816.9975585937,306101.90234375,150111.51050949097,651509.42724609375,2091045.5903320312,1220762.1821289062,521870.49865722656,1550491.1457519531,613861.19873046875,318364.9610595703,138382.17016601562
LPC(17:1)|LPC(O-18:1)|LPC(P-18:0),-0.8491937612543238,5.968657121710105,8.274437690215109,0.004020711281690848,0.20927153719381236,PC,142924.65014648438,184856.55059814453,188700.19171142575,117640.92919921876,181556.8701171875,203360.8531494141,212803.4553833008,145224.8895263672,270208.8415527344,177208.0125732422,168979.29125976562,463120.5940551758,180901.09564208984,288660.0360107422,224561.03540039065,329457.2799682617,599175.4650878906,557595.0604248047,289610.1987915039,492139.0285644531,380832.48358154297,157008.59020996094,51907.023193359375
PG(38:6),-0.8500422427146974,7.247689008537636,8.290835724717908,0.003984564685298399,0.20927153719381236,PG,240190.05493164065,254102.03833007807,267489.23876953125,237753.9357910156,406029.0502929688,898309.84765625,675823.80517578125,310325.7810058594,1078337.6181640625,453457.7961425781,251979.39794921875,470323.5314941406,296957.22033691406,347944.9440917969,375741.42822265625,701470.6708984375,2513507.7810058594,1492893.2250976562,643824.02490234375,2282998.4140625,754773.4328613281,428938.1091308594,200211.01293945312
PG(39:8)|PG(38:1)|PG(O-39:1)|PG(P-39:0),0.8406127531197878,7.636764544331981,8.110438771764393,0.004401107254173383,0.22543449379710329,PG,811144.44482421875,561496.19921875,775059.8330078125,465561.8107910156,955565.42626953125,1404821.873046875,1550561.0737304688,805082.8161621094,2264461.5493164062,1357768.271484375,918892.324951172,588480.4453125,224380.2561035156,343863.4228515625,234718.95727539065,510323.5356445313,1068608.5559082031,1135836.05859375,466032.8527832031,1609778.2080078125,876032.8974609375,422925.4096679688,158012.4305419922
[TG(64:7)|TG(63:0)]_FA18:1,-0.8348872096910158,4.104554318003321,8.001339449224245,0.004674275987087843,0.23568575953644486,TAG,39426.36334228516,66192.28443908691,44001.82276916504,37247.66253662109,60550.26527404785,43400.1830444336,49494.64370727539,43414.742599487305,50324.82400512695,40192.703125,57675.16358947754,179152.0101928711,52147.68330383301,67839.02432250977,68163.72470092773,157384.07077026367,70881.5442199707,55498.90432739258,114434.0252532959,59883.984954833984,100816.3076171875,68696.564208984375,18804.1612701416
[TG(64:6)]_FA18:0,-0.8122616994216821,4.033460438965187,7.579008657730668,0.005905190745724581,0.28441866472318245,TAG,36383.40246582031,67304.643798828125,41605.64265441895,34138.44207763672,54517.88356018066,42828.20327758789,48943.48376464844,43636.902923583984,51953.06384277344,36592.202545166016,54906.60394287109,169472.82946777344,46159.72325134277,56797.04458618164,59948.42343139648,148768.34756469727,68763.48481750488,51331.124252319336,114996.7671508789,59315.84426879883,106449.14666748048,67514.88516235352,17913.061416625977
PC(44:2),0.8145645507263664,7.128779264310591,7.621952692965351,0.005766201899518336,0.28441866472318245,PC,368637.6060791016,875881.730255127,474233.3861083984,329060.8684692383,889400.2910766602,780986.4159240723,860363.1530456543,580199.369644165,1403417.5192565918,634757.3273925781,920189.9348754884,541803.0390930176,263383.7826919556,363823.0427246094,369646.86541748047,390287.54499816895,705723.3053588867,533331.5973815918,330750.0442504883,852561.5470275879,576272.1721801758,160898.03017425537,35209.3625793457
PG(44:12),0.8133599695823863,7.534869271507666,7.599733085590739,0.005837694232480776,0.28441866472318245,PG,355332.0858154297,827451.71533203125,443505.1356201172,286448.82067871094,863915.8795166016,1279980.0764160156,1682471.385986328,450975.65234375,2726880.913085937,1318506.9111328125,978154.3688964844,477882.8159179688,184608.53247070312,271692.2392578125,296162.4587402344,259631.19775390625,1129622.182006836,1313712.0927734375,323762.8416748047,1443875.1848144531,1268822.0268554688,324561.5417480469,162836.79052734375
[TG(64:9)|TG(63:2)]_FA18:3,-0.8065966049269212,4.317966696057525,7.475083842868571,0.006255865204378775,0.29687760315485745,TAG,47740.32318115234,74167.30587768555,49591.48422241211,42601.86282348633,71988.10586547852,51921.36346435547,60479.76397705078,49195.12289428711,59921.20474243164,52290.18325805664,66893.46392822266,190804.8568725586,57245.22360229492,68033.96475219727,73587.72637939453,191731.77407836917,81144.72540283203,65747.98419189453,138019.89297485352,75500.66513061523,132219.2479248047,82091.26513671875,21948.90162658692
PI(29:2)|PI(P-30:1),0.7981489845124482,8.025703649479915,7.321603867094382,0.0068130583730625915,0.31863390391120266,PI,1565469.0125732422,274256.7761230469,2247524.0192871094,368191.5228881836,279613.0966796875,500911.03692626953,456975.51739501953,281662.7405395508,338169.9253540039,205775.53561401367,205274.875,1335822.4983520508,521107.8572998047,275196.0608825684,217174.53634643555,165315.81170654297,261410.8961791992,400506.5668029785,184255.65356445312,280096.28088378906,215299.1964111328,213539.05432128903,6661615.031005859
PS(P-39:0),0.7957749890862225,7.307903464143895,7.278669724808424,0.006977819171229874,0.3216774637936972,PS,713406.830078125,515764.3935546875,698778.6511230469,371564.1262207031,682250.2451171875,1135269.9111328125,1072795.9763183594,702555.3283691406,1569668.2358398438,963323.5954589844,778151.2734375,499277.6948242188,212431.2939453125,264967.0791015625,192648.83405685425,509399.9147949219,890451.6208496094,973910.1640625,370563.6071777344,1111621.8322753906,624860.3017578125,314815.6618652344,146094.3699951172
DG(35:3)_C18:0,-0.7875858574837586,3.695672210118176,7.130877517469344,0.007576763788827525,0.3407889376183197,DAG,32664.16234588623,31790.4221572876,46814.663146972656,31932.14222717285,33784.24240112305,31655.662311553955,32588.702362060547,47941.18342590332,32470.86249923706,35170.94262313843,31285.78235244751,34434.20234298706,30461.782146453857,31385.68217086792,33993.402267456055,31971.382320404053,47902.40325164795,34273.122608184814,33583.262435913086,32607.862270355225,541101.714630127,34489.16237640381,45704.34292602539
PC(34:5),-0.7871977992415887,13.296246254482005,7.124539121311432,0.007603595757210728,0.3407889376183197,PC,16655034.087890623,36289275.45410156,17951304.604003906,12700181.740234377,34080319.927734375,36035484.208984375,42433550.251953125,16847918.087158203,71945465.28491211,23292060.19921875,35182705.25878906,69781327.20019531,23641743.39794922,31733230.16845703,33898545.294921875,54116191.9506836,108641235.8359375,81992097.40722656,44333730.16162109,112653810.75976562,89590512.09729004,13932604.78173828,319498.12145996094
PC(44:1),0.7763864447439748,7.005263779910007,6.932415953396683,0.008464726893226898,0.37418731074579725,PC,329530.2645568848,802848.692199707,424015.02743530273,291934.75929260254,829938.6508178711,711635.2495727539,814808.3426513672,496036.7986602783,1289975.8308105469,578152.1878662109,821873.1307373047,480538.55615234375,234794.29570007324,349363.3101654053,361707.0174255371,346863.234954834,666047.8259887695,513808.436126709,314407.5778808594,774389.5602416992,569566.1991958618,146396.37031555176,35583.54275512695
[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:5,-0.7662133599385044,5.437992843089211,6.753885673784653,0.009354374743783436,0.3942433097821428,TAG,115708.30731201172,113778.38818359376,136603.5089111328,113385.66833496094,87056.56619262695,169461.21228027344,169176.77124023438,96303.20608520508,140256.46856689453,169691.1531982422,115036.26824951172,136730.03051757812,97252.50677490234,175227.25146484375,412294.3469238281,120260.10919189452,287299.2395019531,274572.9782104492,326046.7615966797,278741.12060546875,170824.21096801758,267016.85803222656,43021.0029296875
LPC(O-20:4),-0.7656329951728674,6.352482387129404,6.743856125730417,0.009407107174845056,0.3942433097821428,PC,187591.67388916016,242033.01904296875,272378.6998901367,157148.2905883789,276506.77770996094,271635.2612915039,300404.3789672852,204457.8764038086,359494.56970214844,220240.9557495117,199042.0313720703,565584.5490112305,259091.35736083984,367189.2512207031,308569.0616455078,374835.6511230469,749876.72021484375,776895.875,356328.78466796875,603910.9564208984,506899.8091430664,185331.6531982422,80810.565673828125
PC(32:5),-0.7666934267740109,10.142998931975109,6.762416450277591,0.009309760732474859,0.3942433097821428,PC,2548464.6181640625,4180097.566162109,2424119.685546875,1818623.709228516,3781387.2768554688,3850016.8693847656,4432789.033447266,2236322.538330078,7076594.160400391,2723832.8291015625,3232342.3466796875,8913526.909667969,2700243.7380371094,3705914.23034668,3437956.0546875,5527528.967285156,12803678.290161133,8514526.58203125,4462277.329589844,13218720.17163086,8912628.813232422,1676917.4965820312,282708.0399169922
PS(44:12),0.768714172262393,7.227347371075177,6.797662475786641,0.009127729928283757,0.3942433097821428,PS,352508.50646972656,768527.6003417969,402280.669921875,207150.5948486328,601967.579864502,1028568.1708984376,1250921.3133544922,399155.189453125,1964581.783203125,977776.7644042968,884101.4453125,393392.50390625,191090.1131591797,216815.9754638672,178387.31309127808,272674.2999267578,1007226.6348876952,1232946.00390625,254802.5400390625,963961.2912597656,1039946.0678710938,225075.19396972656,147182.3505859375
[TG(46:5)]_FA18:0,-0.7637288735578982,4.607244508116106,6.710527222141764,0.00958453835159545,0.3965295546230579,TAG,70804.525390625,70656.02520751953,68608.86486816406,64107.42474365234,64611.04498291016,68192.76495361328,81964.76611328125,68284.58508300781,78759.76525878906,76335.06652832031,71766.8256225586,83499.5654296875,65436.00439453125,66027.48400878906,65371.765380859375,68947.04461669922,88131.44512939453,83073.34674072266,74906.26556396484,90944.14541625977,496332.7301635742,361518.1507873535,30836.42227172852
LPE(20:1),0.7574618352983649,2.3453185399073435,6.601290469657897,0.01019048833579687,0.4162620994888165,PE,2451.980178833008,2325.160171508789,2051.14013671875,2489.980152130127,2533.3001747131348,139514.009349823,129494.72986602785,2482.680164337158,60100.4641456604,3254.260234832764,2457.9801712036133,2401.66015625,2632.7401847839355,2268.1601524353027,2424.5601692199707,2335.320152282715,132247.60803985596,37634.5627822876,2575.700180053711,30525.00203704834,4573.460258483887,2460.460163116455,2031.0601501464844
LPC(19:3),-0.7518065719895008,6.365647965389548,6.5051484030063875,0.010756258630832618,0.4338805825212107,PC,200407.9117431641,252333.68017578125,283596.90155029297,155474.92938232422,273880.5573120117,277643.9206542969,312567.18017578125,202759.93298339844,358749.64782714844,221816.2154541016,194151.79180908203,574101.0971069336,262157.33984375,370148.18560791016,315002.4454345703,372189.12341308594,745749.1715698242,767786.8594970703,356165.64434814453,613733.88818359375,503216.8751220703,196144.3336791992,81286.18536376953
PC(44:0),0.7457874163853475,6.925173551529187,6.402557887020066,0.01139560636844394,0.4539953302588715,PC,291044.3233947754,772639.0494689941,390583.20568847656,259858.2623138428,784438.4202423096,676585.2623291016,758644.0085296631,467517.37841033936,1228555.1429138184,537398.0245056152,773684.2226257324,448680.9378662109,226889.6354827881,325834.7368621826,350320.5419769287,330289.5720062256,630330.6012115479,501893.53826904297,303041.2813110352,732469.4407653809,566826.4258117676,149320.3109588623,34592.76248168945
